403613	0	60	1
14562	0	3382	1
691147	0	6236	1
410621	0	6458	1
410621	0	6461	1
531029	0	7553	1
411732	0	8764	1
510071	0	11102	1
650643	0	12528	1
401461	0	14951	1
396846	0	20457	1
520990	0	25561	1
480096	0	27102	1
576138	0	29408	1
1183782	0	37135	1
431504	0	40331	1
683242	0	41980	1
413103	0	47475	1
575732	0	48460	1
474783	0	54025	1
422167	0	55119	1
412886	0	56453	1
412886	0	56458	1
490998	0	62909	1
440856	0	63567	1
447830	0	63778	1
557644	0	64225	1
574996	0	65433	1
738470	0	67194	1
711556	0	69737	1
735486	0	73773	1
686791	0	74439	1
280515	0	75098	1
153580	0	75865	1
430318	0	76968	1
546584	0	79717	1
289051	0	80591	1
751663	0	81915	1
427705	0	82570	1
643669	0	83019	1
599225	0	83560	1
733774	0	85303	1
2500	0	85847	1
93889	0	86185	1
93889	0	86188	1
393087	0	87932	1
1164713	0	89590	1
467090	0	91348	1
531189	0	91888	1
459067	0	95177	1
728967	0	95728	1
457962	0	95946	1
31928	0	96935	1
154864	0	97695	1
1164706	0	98141	1
721061	0	98676	1
24289	0	99241	1
396563	0	100008	1
404264	0	107456	1
349485	0	109083	1
543336	0	111071	1
704144	0	111944	1
231633	0	115887	1
21452	0	116217	1
413786	0	116553	1
735907	0	116988	1
533133	0	120466	1
719805	0	120490	1
411178	0	120787	1
64719	0	120796	1
426703	0	120924	1
92682	0	120930	1
92682	0	120934	1
399388	0	121010	1
548647	0	121212	1
500781	0	121329	1
711079	0	121936	1
442662	0	122021	1
442662	0	122025	1
436036	0	122079	1
523181	0	122303	1
410253	0	122407	1
1480	0	122449	1
474542	0	122560	1
232129	0	122562	1
1183773	0	122697	1
521321	0	122773	1
470424	0	123008	1
693172	0	123186	1
154700	0	123203	1
474555	0	123216	1
395923	0	123808	1
725161	0	123855	1
406419	0	123871	1
406563	0	124044	1
83136	0	124185	1
513962	0	124358	1
731872	0	124366	1
731872	0	124367	1
424321	0	124433	1
479042	0	124537	1
539114	0	124610	1
431734	0	124671	1
27318	0	124791	1
390703	0	124885	1
594637	0	125314	1
379967	0	125381	1
379967	0	125388	1
524440	0	125670	1
524440	0	125673	1
72014	0	125682	1
539217	0	125837	1
400898	0	125911	1
421997	0	125950	1
474551	0	126092	1
502499	0	126100	1
382410	0	126734	1
637889	0	126866	1
97116	0	126975	1
533485	0	127024	1
43659	0	127382	1
400699	0	127961	1
1164609	0	128037	1
537804	0	128055	1
462010	0	128068	1
31292	0	128569	1
536774	0	129338	1
760141	0	129409	1
417200	0	129636	1
735698	0	129682	1
382076	0	129782	1
1164591	0	130101	1
696760	0	130166	1
418259	0	130291	1
736337	0	130515	1
408825	0	130579	1
401792	0	130792	1
403625	0	130803	1
344930	0	130979	1
479434	0	131198	1
759346	0	131254	1
114827	0	131475	1
414367	0	131653	1
417415	0	132044	1
208164	0	132091	1
747539	0	132356	1
69191	0	132425	1
424834	0	132738	1
659273	0	132816	1
454795	0	132900	1
54776	0	133084	1
642849	0	133104	1
455379	0	133143	1
693190	0	133333	1
277464	0	133688	1
80468	0	133766	1
4655	0	133774	1
497213	0	133854	1
400621	0	133862	1
1164550	0	134212	1
79057	0	134258	1
510603	0	134360	1
506202	0	134487	1
416631	0	134513	1
740814	0	134545	1
171828	0	134789	1
744354	0	135004	1
472924	0	135090	1
472924	0	135093	1
663914	0	135107	1
1164542	0	135195	1
421096	0	135220	1
1164540	0	135435	1
209811	0	135725	1
485599	0	135848	1
691238	0	136008	1
384431	0	136104	1
1164531	0	136290	1
238551	0	136298	1
441672	0	136470	1
412272	0	136569	1
633753	0	136748	1
26231	0	136822	1
1164525	0	136882	1
424742	0	136893	1
719159	0	136921	1
536251	0	136938	1
203903	0	137038	1
200744	0	137295	1
597102	0	137324	1
734464	0	137335	1
4230	0	137358	1
539471	0	137466	1
402374	0	137614	1
627942	0	137630	1
69809	0	137926	1
194936	0	137974	1
627820	0	138256	1
397249	0	138260	1
116603	0	138343	1
760558	0	138510	1
77732	0	138891	1
58798	0	138935	1
430278	0	139010	1
430278	0	139012	1
411625	0	139816	1
482447	0	140158	1
539239	0	140170	1
720945	0	140188	1
409662	0	140211	1
