312651	0	616	1
645590	0	944	1
645337	0	1054	1
402608	0	3036	1
662502	0	3257	1
1184679	0	3368	1
602162	0	3597	1
545059	0	3702	1
310130	0	3923	1
441269	0	4809	1
503515	0	5025	1
749988	0	5469	1
749988	0	5470	1
135841	0	5585	1
452286	0	7012	1
308543	0	7115	1
114820	0	7334	1
651110	0	7662	1
594127	0	7766	1
605902	0	9323	1
559240	0	9533	1
130335	0	9990	1
147535	0	10087	1
1164792	0	10204	1
569308	0	10747	1
1164791	0	11431	1
1183784	0	12640	1
1164790	0	12753	1
96740	0	12858	1
85453	0	14074	1
512836	0	14410	1
748182	0	14628	1
499565	0	15060	1
641186	0	15395	1
480268	0	15951	1
742160	0	16175	1
1164787	0	16389	1
688661	0	16502	1
1173771	0	16613	1
477240	0	16834	1
553140	0	17163	1
88585	0	17272	1
88585	0	17276	1
88585	0	17277	1
416278	0	17375	1
652801	0	17704	1
390443	0	19142	1
396120	0	19367	1
677722	0	19921	1
659630	0	20239	1
118	0	21008	1
1164782	0	21229	1
1164782	0	21234	1
1164782	0	21238	1
650692	0	21340	1
642101	0	22002	1
296072	0	22132	1
296072	0	22134	1
711452	0	22675	1
608452	0	23120	1
476121	0	23243	1
756195	0	23894	1
321944	0	23997	1
522059	0	24671	1
17008	0	25109	1
510363	0	25219	1
311755	0	25435	1
620254	0	26000	1
448235	0	26543	1
1164777	0	27424	1
1164777	0	27429	1
427099	0	27986	1
391495	0	28204	1
292137	0	28417	1
588376	0	28524	1
588376	0	28525	1
588376	0	28528	1
1164776	0	28637	1
1173770	0	28742	1
574702	0	30627	1
316639	0	30739	1
502248	0	30962	1
502248	0	30967	1
559956	0	31513	1
515331	0	32499	1
726424	0	32936	1
1184764	0	33152	1
671399	0	33281	1
437723	0	34383	1
591348	0	35371	1
697504	0	35375	1
649051	0	36582	1
759231	0	36807	1
453298	0	37685	1
460001	0	38014	1
502926	0	38124	1
575787	0	39015	1
624575	0	39784	1
138829	0	40223	1
691516	0	40439	1
11653	0	40660	1
11653	0	40662	1
1173769	0	40878	1
1164761	0	40886	1
583734	0	40995	1
608955	0	41322	1
744373	0	41430	1
287532	0	41540	1
189935	0	42203	1
189935	0	42205	1
189935	0	42208	1
593603	0	42421	1
445857	0	42528	1
395608	0	43070	1
1164758	0	43297	1
449132	0	43514	1
565659	0	43734	1
482806	0	43850	1
441367	0	44961	1
512638	0	45178	1
308679	0	45513	1
500192	0	45843	1
610542	0	46170	1
593717	0	47597	1
592050	0	47707	1
685380	0	47816	1
684440	0	48028	1
138729	0	48249	1
612478	0	48564	1
426221	0	48576	1
215545	0	49013	1
707196	0	49776	1
748701	0	50428	1
455980	0	50535	1
684298	0	50880	1
711476	0	52829	1
661860	0	52947	1
1164746	0	54256	1
15408	0	55006	1
457348	0	55137	1
457348	0	55145	1
754130	0	55360	1
1164745	0	55470	1
753352	0	55794	1
445911	0	56127	1
121365	0	56349	1
589631	0	57429	1
589631	0	57430	1
81707	0	57642	1
81707	0	57645	1
81707	0	57646	1
1164743	0	57859	1
613644	0	58188	1
613644	0	58190	1
1164742	0	59058	1
18970	0	59278	1
557583	0	59385	1
728984	0	59493	1
735744	0	59720	1
636587	0	60163	1
601958	0	60594	1
1164740	0	61569	1
395288	0	61696	1
45348	0	61803	1
592967	0	61911	1
6811	0	62787	1
1164739	0	62799	1
591492	0	63345	1
569593	0	63887	1
154289	0	64117	1
661106	0	64332	1
709018	0	64998	1
515427	0	65109	1
221711	0	65750	1
261678	0	66077	1
612024	0	66215	1
606851	0	66645	1
448166	0	66976	1
37504	0	67087	1
310290	0	67206	1
442860	0	67966	1
581306	0	68182	1
576539	0	68304	1
447937	0	68414	1
276450	0	68523	1
449147	0	69959	1
1164733	0	70066	1
484785	0	70172	1
134627	0	70610	1
470449	0	71370	1
508527	0	71484	1
495126	0	71597	1
458121	0	71705	1
741772	0	71807	1
520945	0	72245	1
587473	0	72350	1
101453	0	72578	1
718690	0	72685	1
514688	0	73901	1
634235	0	74111	1
729120	0	74884	1
1164725	0	74996	1
584878	0	75223	1
584878	0	75224	1
584878	0	75229	1
624360	0	75537	1
487682	0	75985	1
1164724	0	76204	1
124961	0	76534	1
620568	0	77073	1
601987	0	77309	1
325993	0	78083	1
736493	0	78194	1
656030	0	78413	1
1164722	0	76202	1
634365	0	79162	1
70228	0	79497	1
1164721	0	79826	1
1164721	0	79827	1
1164721	0	79828	1
654573	0	80038	1
529320	0	80367	1
529320	0	80372	1
272115	0	80816	1
1164719	0	82245	1
713518	0	82800	1
671768	0	84877	1
630158	0	85087	1
133098	0	85633	1
642081	0	86622	1
614942	0	86735	1
602237	0	87285	1
587547	0	87606	1
385794	0	88054	1
684083	0	88604	1
488165	0	89048	1
650899	0	89914	1
685854	0	90246	1
396424	0	90691	1
396424	0	90697	1
742414	0	91565	1
1164711	0	91995	1
443892	0	92208	1
526495	0	92317	1
526495	0	92320	1
526495	0	92322	1
435183	0	92544	1
499265	0	93532	1
1164709	0	94401	1
389184	0	94513	1
512345	0	95388	1
137796	0	95500	1
1164708	0	95604	1
1164708	0	95608	1
564795	0	97916	1
564795	0	97921	1
758492	0	98899	1
458594	0	99004	1
184674	0	99014	1
729613	0	99022	1
746789	0	99464	1
581533	0	99890	1
655160	0	100110	1
223385	0	100987	1
1173764	0	101210	1
520164	0	101539	1
665391	0	101867	1
665391	0	101876	1
643162	0	102195	1
102222	0	103073	1
469986	0	103287	1
449393	0	103731	1
614202	0	104496	1
134744	0	104609	1
519297	0	105054	1
299873	0	105270	1
1164700	0	105373	1
560136	0	105491	1
570962	0	106691	1
74743	0	106809	1
442909	0	106922	1
396012	0	107885	1
452484	0	108205	1
646752	0	108530	1
573198	0	109949	1
512028	0	109969	1
189618	0	110517	1
419154	0	110737	1
1164695	0	111508	1
5048	0	111725	1
727428	0	112616	1
1164694	0	112717	1
490734	0	113267	1
733932	0	113368	1
723396	0	113697	1
723396	0	113703	1
302360	0	114470	1
746079	0	114687	1
1164692	0	115120	1
581208	0	115334	1
