651110	0	7662	1
688661	0	16502	1
608452	0	23120	1
427099	0	27986	1
575787	0	39015	1
449132	0	43514	1
711476	0	52829	1
81707	0	57642	1
81707	0	57645	1
81707	0	57646	1
134627	0	70610	1
741772	0	71807	1
713518	0	82800	1
642081	0	86622	1
526495	0	92317	1
526495	0	92320	1
526495	0	92322	1
655160	0	100110	1
599730	0	117647	1
252470	0	121099	1
455779	0	123094	1
122535	0	123519	1
583908	0	123984	1
677935	0	126160	1
555969	0	126400	1
555969	0	126403	1
568157	0	126815	1
579518	0	127641	1
720167	0	127855	1
738731	0	127886	1
438312	0	128554	1
389814	0	128984	1
216395	0	129767	1
1164585	0	130569	1
580069	0	131115	1
724949	0	131722	1
85389	0	132181	1
134454	0	132283	1
656718	0	132594	1
730671	0	132854	1
653801	0	138033	1
688003	0	138102	1
475048	0	138370	1
724187	0	138772	1
724187	0	138777	1
658550	0	138831	1
447786	0	139239	1
530835	0	140057	1
150905	0	140875	1
150905	0	140876	1
506354	0	141222	1
600194	0	141753	1
469854	0	141989	1
224916	0	142147	1
56558	0	142986	1
455704	0	143684	1
267691	0	145155	1
476509	0	146169	1
300834	0	146751	1
697108	0	147410	1
726175	0	147478	1
513498	0	147971	1
733271	0	148384	1
489487	0	150395	1
756864	0	150849	1
517819	0	152622	1
121146	0	152654	1
515095	0	152770	1
515095	0	152772	1
590717	0	152954	1
133350	0	153194	1
582485	0	153411	1
479555	0	153586	1
527792	0	153678	1
527792	0	153679	1
527792	0	153681	1
739992	0	155680	1
505187	0	157833	1
1164310	0	158231	1
146664	0	159359	1
146664	0	159362	1
742528	0	161602	1
389457	0	161660	1
696335	0	161985	1
84055	0	162048	1
84055	0	162050	1
84055	0	162054	1
568723	0	162151	1
568723	0	162153	1
631815	0	162764	1
533971	0	164968	1
621983	0	165466	1
650829	0	166932	1
486072	0	166947	1
726360	0	169115	1
492987	0	170239	1
1164193	0	170777	1
1164193	0	170780	1
516998	0	171425	1
378305	0	172089	1
574980	0	172506	1
601387	0	173117	1
498570	0	173237	1
636094	0	175868	1
1173709	0	176243	1
473692	0	176820	1
416294	0	177161	1
624473	0	177805	1
584773	0	179374	1
484535	0	179425	1
751475	0	179994	1
489376	0	180171	1
57398	0	180409	1
744994	0	181970	1
502806	0	182404	1
683110	0	182783	1
741053	0	183104	1
410068	0	183189	1
109881	0	186075	1
146199	0	186572	1
97846	0	188213	1
741940	0	188258	1
741940	0	188262	1
503414	0	188605	1
406537	0	188635	1
507543	0	189490	1
574456	0	190802	1
574456	0	190810	1
643095	0	192803	1
1173685	0	193214	1
524604	0	193333	1
641991	0	195004	1
637862	0	195262	1
637862	0	195264	1
641106	0	196556	1
466286	0	197644	1
676564	0	198733	1
471748	0	199580	1
572075	0	200633	1
458659	0	202201	1
458659	0	202205	1
458659	0	202207	1
556200	0	202625	1
556200	0	202629	1
130149	0	204568	1
130149	0	204573	1
638182	0	205168	1
439699	0	206828	1
548727	0	207120	1
244281	0	207300	1
690624	0	207386	1
514855	0	208043	1
596562	0	208312	1
205392	0	209118	1
286185	0	209572	1
499851	0	210472	1
590586	0	210571	1
265285	0	211278	1
661760	0	212312	1
731340	0	212603	1
731340	0	212611	1
178655	0	212810	1
178655	0	212811	1
642564	0	213093	1
493701	0	214656	1
387596	0	216754	1
639831	0	217535	1
77937	0	218018	1
654235	0	218505	1
749623	0	219615	1
664681	0	220236	1
664681	0	220242	1
664681	0	220244	1
1163710	0	220826	1
589648	0	220991	1
48328	0	222843	1
571698	0	223197	1
471029	0	226681	1
739307	0	226899	1
404847	0	227147	1
716053	0	227251	1
716053	0	227257	1
129572	0	220899	1
627468	0	228311	1
443227	0	229101	1
577753	0	230601	1
726150	0	231450	1
631042	0	231483	1
179985	0	231870	1
692659	0	232900	1
150433	0	233134	1
150433	0	233137	1
150433	0	233139	1
307925	0	233944	1
686037	0	235579	1
757981	0	237002	1
712675	0	237343	1
604474	0	237760	1
622728	0	237878	1
463297	0	238148	1
186161	0	238408	1
119765	0	239092	1
706389	0	239441	1
650823	0	218505	1
598282	0	239740	1
564854	0	240052	1
255143	0	240268	1
664787	0	240962	1
559605	0	243367	1
559605	0	243374	1
254511	0	243805	1
620256	0	243826	1
1173640	0	245400	1
460514	0	247015	1
150010	0	247924	1
460504	0	248187	1
321848	0	248457	1
712425	0	248788	1
622043	0	248851	1
7003	0	249704	1
709821	0	196531	1
47201	0	250779	1
1163430	0	252191	1
115381	0	253119	1
1163415	0	253529	1
571562	0	11847	1
744444	0	255923	1
700912	0	257466	1
199908	0	257777	1
500489	0	258795	1
732136	0	258934	1
1183653	0	259436	1
85124	0	261443	1
732327	0	261655	1
412058	0	262486	1
725038	0	263234	1
1183649	0	264230	1
239574	0	264467	1
127463	0	265739	1
757737	0	266652	1
226115	0	267952	1
506172	0	270198	1
590348	0	270511	1
446637	0	271314	1
120754	0	272517	1
642516	0	272603	1
1183641	0	272649	1
131147	0	272756	1
601384	0	173119	1
462303	0	274484	1
583912	0	275275	1
258207	0	275728	1
732954	0	276237	1
1163216	0	276386	1
701193	0	276535	1
155522	0	278171	1
720704	0	279164	1
396904	0	279870	1
584199	0	280277	1
759862	0	281424	1
507674	0	282529	1
141883	0	283258	1
611037	0	283492	1
517622	0	285172	1
432132	0	285380	1
1163140	0	285415	1
394181	0	285426	1
315831	0	286008	1
387527	0	286243	1
691592	0	286699	1
1163117	0	287829	1
408607	0	288931	1
74189	0	289104	1
42998	0	289272	1
1183627	0	289515	1
9721	0	289899	1
503421	0	290005	1
527409	0	290085	1
526440	0	290818	1
706310	0	291158	1
1163076	0	292513	1
1163076	0	292517	1
558840	0	292596	1
1163069	0	293375	1
460991	0	294407	1
721499	0	294627	1
1163057	0	294788	1
596675	0	295189	1
578198	0	295214	1
568542	0	296178	1
1173593	0	297083	1
646817	0	297114	1
631484	0	298110	1
711233	0	299222	1
601248	0	300106	1
654248	0	300925	1
757042	0	301581	1
1184660	0	301858	1
1184660	0	301866	1
567568	0	302861	1
262377	0	302961	1
681658	0	303053	1
1162980	0	249963	1
483356	0	303879	1
587661	0	304261	1
571135	0	306315	1
571135	0	306319	1
529662	0	309061	1
586154	0	309507	1
1162918	0	310223	1
569007	0	310286	1
395200	0	310330	1
590484	0	310357	1
690482	0	311269	1
583694	0	311320	1
192984	0	312395	1
574546	0	312492	1
682455	0	312768	1
369760	0	313537	1
369760	0	313538	1
1184659	0	313870	1
1184659	0	313871	1
582937	0	314495	1
214913	0	314521	1
619459	0	316143	1
1162867	0	316223	1
717338	0	316574	1
431055	0	316646	1
555603	0	316739	1
118924	0	316789	1
659787	0	316871	1
621939	0	318759	1
656709	0	319944	1
249813	0	320974	1
